action_id,unitid,institution_name,accreditor,action_date,action_type,action_label_raw,generated_statement,source_url,source_title,row_origin,first_seen,review_status,editor_action_label_short,editor_action_date,editor_action_type,editor_source_url,editor_source_title,editor_notes,reviewer,reviewed_at,grandfathered
80147c7484ff,179946,Westminster College,HLC,2019-11-07,removed,"Resources appear to be sufficient to support operations and deliver educational programs, but continued progress and improvement is needed.",Warning removed,https://ope.ed.gov/dapip/#/institution-profile/126401,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
92d13fb5f832,179955,William Jewell College,HLC,2019-06-27,removed,Summary of the Action: The Board determined that the Institution is no longer out of compliance with the Criteria for Accreditation and removed the Institution from Probation and assigned interim monitoring.,Probation removed,https://ope.ed.gov/dapip/#/institution-profile/126410,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
80af30bb8a1b,181446,Nebraska Wesleyan University,HLC,2023-04-01,adverse_action,"Approved the Provisional Plan to teach out students enrolled in the adult degree-completion evening programs: Bachelor of Science in Business Administration, Bachelor of Science in Nursing (RN-BSN), Bachelor of Science in Organizational Leadership and Communication, and Bachelor of Science in Social Work.",Approved provisional teach-out plan for 4 programs,https://www.hlcommission.org/for-students/accreditation-actions/april-2023/,April 2023 Actions | The Higher Learning Commission,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
13093fb27156,183026,Southern New Hampshire University,NECHE,2025-11-20,adverse_action,Accepted Teach-Out Plans,Accepted Teach-Out Plans,https://www.neche.org/recent-commission-actions/,Recent Commission Actions - New England Commission Higher Education,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
7d10158a3d98,183822,Bloomfield College of Montclair State University,MSCHE,2024-08-22,adverse_action,Loss of Accreditation or Preaccreditation: Other,Loss of accreditation or Preaccreditation: Other,https://ope.ed.gov/dapip/#/institution-profile/127839,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
11d7ea29e7a1,183822,Bloomfield College of Montclair State University,MSCHE,2022-06-23,probation,"To place the institution on probation and note that the institution’s accreditation is in jeopardy because of insufficient evidence that the institution is currently in compliance with Standard V (Educational Effectiveness Assessment); Standard VI (Planning, Resources, and Institutional Improvement); and Requirements of Affiliation 8, 9, 10, and 11.","Placed on Probation for insufficient evidence of compliance with Standard V (Educational Effectiveness Assessment) and Standard VI (Planning, Resources, and Institutional Improvement) and Requirements of Affiliation 8, 9, 10, and 11",https://ope.ed.gov/dapip/#/institution-profile/127839,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
4d2759f88859,183974,Centenary University,MSCHE,2024-03-14,warning,To note the institution remains accredited while on warning.,"Placed on Warning because of insufficient evidence of compliance with Standard VI (Planning, Resources, and Institutional Improvement)",https://ope.ed.gov/dapip/#/institution-profile/127909,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
9ff3657325d2,186283,Rider University,MSCHE,2026-03-12,probation,"Loyack President Rider University 2083 Lawrenceville Road Lawrenceville, NJ 08648-3099 NOTIFICATION OF NON-COMPLIANCE PROBATION ACTION Dear Mr.","Continued on Probation because of insufficient evidence of compliance with Standard VI (Planning, Resources, and Institutional Improvement)",https://ope.ed.gov/dapip/#/institution-profile/128586,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
149ce4a9a2de,186283,Rider University,MSCHE,2025-10-30,probation,"John R Loyack President Rider University 2083 Lawrenceville Road Lawrenceville, NJ 08648-3099 NOTIFICATION OF NON-COMPLIANCE PROBATION ACTION Dear President Loyack: On behalf of the Middle States Commission on Higher Education, I am writing to inform you that on October 30, 2025, the Commission acted as follows: To acknowledge receipt of the supplemental information report requested by the Commission action of October 7, 2025.","Placed on Probation for insufficient evidence of compliance with Standard VI (Planning, Resources, and Institutional Improvement)",https://ope.ed.gov/dapip/#/institution-profile/128586,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
b977208ee53f,186432,Saint Peter's University,MSCHE,2024-01-04,adverse_action,"To note the institution's decision to close the additional location at 84 Route 31, Flemington, NJ 08822 that ceased operations effective May 13, 2020. To remove the additional location from the institution's scope of accreditation. To note that the Commission reserves the right to rescind this action if any developments reveal additional information that might have affected the Commission's decision.","To note the institution's decision to close the additional location at 84 Route 31, Flemington, NJ 08822 that ceased operations effective May 13, 2020.",https://www.msche.org/institution/0232/,MSCHE Statement of Accreditation Status - Saint Peter’s University,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
1ba6234415cf,189088,Bard College,MSCHE,2025-05-22,adverse_action,Voluntary Withdrawal Received,Voluntarily Surrendered Accreditation,https://ope.ed.gov/dapip/#/institution-profile/129464,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
f0bbce5d0d39,189413,Boricua College,MSCHE,2022-06-23,warning,To note that the institution remains accredited while on warning.,"Placed on Warning because of insufficient evidence of compliance with Standard VI (Planning, Resources, and Institutional Improvement)",https://ope.ed.gov/dapip/#/institution-profile/129570,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
45effb7fc665,189413,Boricua College,MSCHE,2023-06-22,removed,Accreditation Reaffirmed:  Warning Removed,Warning removed,https://ope.ed.gov/dapip/#/institution-profile/129570,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
6093553322b3,190099,Colgate University,MSCHE,2023-07-27,adverse_action,Voluntary Withdrawal Received,Voluntarily Surrendered Accreditation,https://ope.ed.gov/dapip/#/institution-profile/129880,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
1a2a874409d8,190099,Colgate University,MSCHE,2025-06-30,adverse_action,Loss of Accreditation or Preaccreditation: Voluntary Withdrawal,Voluntarily Surrendered Accreditation,https://ope.ed.gov/dapip/#/institution-profile/129880,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
1f9fafbf9ad1,190114,Metropolitan College of New York,MSCHE,2025-12-05,adverse_action,"To approve the teach-out plan and signed teach-out agreements, requested by the Commission action of June 26, 2025, and the updated teach-out plan received on November 16, 2025. To approve the teach-out agreements with 1 Adelphi University, Garden City, NY 2 Berkeley College-New York, New York, NY 3 Borough of Manhattan Community College of the City University of New York, New York, NY 4 Bronx Community College of the City University of New York, Bronx, NY 5 Brooklyn College of the City University of New York, Brooklyn, NY 6 D'Youville University, Buffalo, NY 7 Excelsior University, Albany, NY 8 Hunter College of the City University of New York, New York, NY 9 Lehman College of the City University of New York, Bronx, NY 10 Mercy University, Dobbs Ferry, NY 11 Monroe University, Bronx, NY 12 St. Joseph's University, Brooklyn, NY 13 Stella and Charles Guttman Community College of the City University of New York, New York, NY 14 Touro University, New York, NY and 15 University of Mount Saint Vincent, Riverdale, NY.",Approved Teach-Out Plan and Agreements,https://www.msche.org/institution/0706/,MSCHE Statement of Accreditation Status - Metropolitan College of New York,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
de8e36ab57cf,190114,Metropolitan College of New York,MSCHE,2025-11-20,show_cause,"Gibbs President Metropolitan College of New York 60 West Street New York, NY 10006 NOTIFICATION OF NON-COMPLIANCE SHOW CAUSE ACTION Dear Dr.","Continued Show Cause because of insufficient evidence of compliance with Standard VI (Planning, Resources, and Institutional Improvement)",https://ope.ed.gov/dapip/#/institution-profile/129899,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
92e2525cbc4d,190114,Metropolitan College of New York,MSCHE,2025-06-26,show_cause,"To require the institution to show cause, by September 2, 2025, to demonstrate why its accreditation should not be withdrawn because of insufficient evidence that the institution is in compliance with Standard VI (Planning, Resources, and Institutional Improvement).","Required to Show Cause because of insufficient evidence of compliance with Standard VI (Planning, Resources, and Institutional Improvement)",https://ope.ed.gov/dapip/#/institution-profile/129899,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
c37cb8551965,190150,Columbia University in the City of New York,MSCHE,2025-06-26,warning,To note that the institution remains accredited while on warning.,Placed on Warning because of insufficient evidence of compliance with Standard II (Ethics and Integrity),https://ope.ed.gov/dapip/#/institution-profile/129905,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
3035489d4c0b,190150,Columbia University in the City of New York,MSCHE,2026-03-12,removed,Accreditation Reaffirmed:  Warning Removed,Warning removed,https://ope.ed.gov/dapip/#/institution-profile/129905,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
1e149840bef3,191515,Hamilton College,MSCHE,2023-09-25,adverse_action,Voluntary Withdrawal Received,Voluntarily Surrendered Accreditation,https://ope.ed.gov/dapip/#/institution-profile/130527,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
903688048aeb,191515,Hamilton College,MSCHE,2025-09-26,adverse_action,Loss of Accreditation or Preaccreditation: Voluntary Withdrawal,Voluntarily Surrendered Accreditation,https://ope.ed.gov/dapip/#/institution-profile/130527,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
61e32527e0b1,191621,Hilbert College,MSCHE,2023-09-25,warning,To note that the institution remains accredited while on warning.,Received a warning concerning Standard II,https://ope.ed.gov/dapip/#/institution-profile/130563,DAPIP Institutional Accreditation Action,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
f845c532738e,191621,Hilbert College,MSCHE,2025-02-27,other,"To note that the complex substantive change site visit occurred on December 4, 2024, to the main campus at 5200 South Park Ave., Hamburg, NY 14075. To request a supplemental information report, due June 30, 2025 providing further evidence of (1) the avoidance of conflict of interest or the appearance of such conflict in all activities and among all constituents (Standard II); (2) compliance with all applicable Commission policies and procedures, including substantive changes affecting institutional mission, goals, programs, operations, sites, and other material issues which must be disclosed in a timely and accurate fashion, included but not limited to written arrangements (Standard II and Complex Substantive Change Procedures); (3) final approval for the transaction from USDE, including copies of documentation submitted by the institution to request such approval (Complex Substantive Change Procedures); (4) documented financial resources, funding base, and plans for financial development, including those from any related entities adequate to support its educational purposes and programs and to ensure financial stability (Standard VI); (5) comprehensive and consolidated financial audit for fiscal year 2024 (Standard VI); and (6) a governing body with members that have primary responsibility to the accredited institution and does not allow financial relationship with a related entity, or other undue influences to interfere with their governing responsibilities (Standard VII)(Fourteenth Edition and Evidence Expectations by Standard Guidelines). The next evaluation visit is scheduled for 2025-2026.","To note that the complex substantive change site visit occurred on December 4, 2024, to the main campus at 5200 South Park Ave.",https://www.msche.org/institution/0440/,MSCHE Statement of Accreditation Status - Hilbert College,scraper,2026-05-15,approved,,,,,,,grandfathered,2026-05-15,TRUE
